NumberRedirects,checkWHOIS_exists,isinAlexa,NumbLinkToDomain,indexbyGoogle,Domain,Have_@,URL_Length,Domain_Length,occurence_tirets,Redirection,Number_%,TinyURL,iFrame,MouseOver,label
0,0,0,0,1,kb.acer-remit.eu,0.0,28.0,16.0,2.0,6.0,1.0,0.0,1,0,0.0
1,50,0,0,1,brokertribunal.com,0.0,30.0,18.0,1.0,6.0,1.0,0.0,0,1,0.0
0,156,0,20,1,marysmeals.hr,0.0,25.0,13.0,1.0,6.0,1.0,0.0,0,1,0.0
0,315,0,0,1,ccgh.org,0.0,20.0,8.0,1.0,6.0,1.0,0.0,1,0,0.0
0,171,0,0,1,starmak.com.tr,0.0,71.0,14.0,1.0,5.0,1.0,0.0,1,0,1.0
0,0,0,0,1,my-3-management-centre.com,0.0,35.0,26.0,1.0,6.0,1.0,0.0,1,0,1.0
1,179,0,0,1,flythissim.com,0.0,32.0,14.0,1.0,5.0,1.0,0.0,1,1,1.0
0,0,0,0,1,sunge-ode.firebaseapp.com,0.0,34.0,25.0,2.0,6.0,1.0,0.0,1,1,1.0
0,31,0,0,1,wiki.citizenwatt.paris,0.0,34.0,22.0,1.0,6.0,1.0,0.0,1,0,0.0
0,290,0,0,1,mazeadvokater-my.sharepoint.com,0.0,100.0,31.0,1.0,6.0,1.0,1.0,0,1,1.0
1,121,0,0,1,nazorgborstkanker.nl,0.0,32.0,20.0,1.0,6.0,1.0,0.0,1,1,0.0
1,0,0,0,1,accofestival.co.il,0.0,100.0,18.0,1.0,5.0,1.0,0.0,0,1,1.0
1,196,0,1,1,bestprolighting.com,0.0,31.0,19.0,1.0,6.0,1.0,0.0,0,1,0.0
1,104,0,0,1,jollygoodsoda.com,0.0,29.0,17.0,1.0,6.0,1.0,0.0,0,1,0.0
0,206,0,0,1,lucice.cz,0.0,21.0,9.0,1.0,6.0,1.0,0.0,0,1,0.0
0,163,0,0,1,echoparknow.com,0.0,27.0,15.0,1.0,6.0,1.0,0.0,1,1,0.0
0,217,0,20,1,dominiquemanotti.com,0.0,32.0,20.0,1.0,6.0,1.0,0.0,0,1,0.0
0,334,0,0,1,onedrive.live.com,0.0,92.0,17.0,1.0,6.0,1.0,0.0,0,1,1.0
0,11,0,0,0,au-poyccoy.aseaaeaeoy.qkat.top,0.0,44.0,30.0,2.0,5.0,1.0,0.0,1,0,1.0
0,277,0,0,1,booleweb.ucc.ie,0.0,27.0,15.0,1.0,6.0,1.0,0.0,1,0,0.0
0,134,0,0,1,vilanovacenter.com,0.0,58.0,18.0,1.0,5.0,1.0,0.0,1,1,1.0
0,174,0,0,1,fiskeisundsvall.se,0.0,30.0,18.0,1.0,6.0,1.0,0.0,0,1,0.0
0,0,0,2,1,sciquest.org.nz,0.0,27.0,15.0,1.0,6.0,1.0,0.0,0,1,0.0
0,149,0,0,1,reporterparintins.com.br,0.0,36.0,24.0,1.0,6.0,1.0,0.0,0,1,0.0
1,276,0,0,1,dwrace.org.uk,0.0,25.0,13.0,1.0,6.0,1.0,0.0,1,1,0.0
0,278,0,0,1,congresscare.com,0.0,28.0,16.0,1.0,6.0,1.0,0.0,0,1,0.0
0,124,0,0,0,poligrafiapias.com,0.0,73.0,18.0,2.0,5.0,1.0,0.0,1,1,1.0
0,0,0,0,1,casite-596081.cloudaccess.net,0.0,100.0,29.0,1.0,5.0,1.0,0.0,1,1,1.0
0,0,0,0,1,store603.top,0.0,29.0,12.0,1.0,5.0,1.0,0.0,1,0,1.0
0,224,0,0,1,orangewallstudios.com,0.0,33.0,21.0,1.0,6.0,1.0,0.0,0,1,0.0
0,71,0,0,1,tsuzuki.co.id,0.0,42.0,13.0,1.0,5.0,1.0,0.0,1,1,1.0
0,0,0,0,1,technology.salt-and-pepper.eu,0.0,41.0,29.0,1.0,6.0,1.0,0.0,1,0,0.0
0,56,0,0,0,jigu.terra.money,0.0,28.0,16.0,1.0,6.0,1.0,0.0,1,0,0.0
0,334,0,0,1,ub-link.u-bourgogne.fr,0.0,34.0,22.0,1.0,6.0,1.0,0.0,1,0,0.0
0,129,0,0,1,mudancesbarcelona.com,0.0,33.0,21.0,1.0,6.0,1.0,0.0,1,0,0.0
0,50,0,0,1,peepschannel.com,0.0,36.0,16.0,1.0,6.0,1.0,0.0,1,1,1.0
1,89,0,0,1,rockysite.net,0.0,41.0,13.0,2.0,5.0,1.0,0.0,1,1,1.0
0,0,0,0,1,login-outlook-office365.el.r.appspot.com,0.0,57.0,40.0,1.0,5.0,1.0,1.0,1,1,1.0
0,0,0,0,1,li-aruba.blogspot.com,0.0,30.0,21.0,2.0,6.0,1.0,1.0,0,1,1.0
0,118,0,0,1,alingonmitra.com,0.0,28.0,16.0,1.0,6.0,1.0,0.0,0,1,0.0
0,98,0,0,1,masuran.org,0.0,23.0,11.0,1.0,6.0,1.0,0.0,1,1,0.0
0,9,0,0,1,au-paacey.aeeusaoaomceoy.nwbezf.top,0.0,49.0,35.0,2.0,5.0,1.0,0.0,1,0,1.0
0,271,0,0,1,neilsonhayslibrary.com,0.0,34.0,22.0,1.0,6.0,1.0,0.0,1,0,0.0
0,0,0,0,1,sapient-flare-279107.df.r.appspot.com,1.0,71.0,37.0,1.0,6.0,1.0,1.0,1,1,1.0
1,186,0,0,1,fkjonesfuneralhome.com,0.0,34.0,22.0,1.0,6.0,1.0,0.0,0,1,0.0
0,25,0,0,1,illinoiscaresforkids.org,0.0,36.0,24.0,1.0,6.0,1.0,0.0,1,0,0.0
0,31,0,0,1,storageapi.fleek.co,0.0,27.0,19.0,1.0,6.0,1.0,0.0,1,1,1.0
1,212,0,0,1,accounts-google-com.5v.pl,0.0,40.0,25.0,1.0,6.0,1.0,0.0,0,1,1.0
0,47,0,0,1,lennyface.mystrikingly.com,0.0,38.0,26.0,1.0,6.0,1.0,0.0,1,0,0.0
1,9,0,0,0,au-pacey.aesesoaom.zqiqby.top,0.0,43.0,29.0,2.0,5.0,1.0,0.0,1,1,1.0
0,22,0,0,1,euro-planb.dk,0.0,25.0,13.0,2.0,6.0,1.0,0.0,1,0,0.0
0,28,0,0,1,ivoryresearcher.com,0.0,31.0,19.0,1.0,6.0,1.0,0.0,0,1,0.0
0,0,0,0,1,storage.googleapis.com,0.0,67.0,22.0,1.0,6.0,1.0,0.0,1,1,1.0
0,290,0,0,1,feciusa-my.sharepoint.com,0.0,100.0,25.0,1.0,6.0,2.0,1.0,0,1,1.0
1,169,0,0,1,dunggiodrilling.com,0.0,100.0,19.0,2.0,5.0,1.0,0.0,1,1,1.0
0,0,0,0,0,inbioma.pe,1.0,100.0,10.0,1.0,5.0,1.0,0.0,0,1,1.0
0,52,0,0,1,in.wuchna.com,0.0,25.0,13.0,1.0,6.0,1.0,0.0,1,0,0.0
0,0,0,0,1,judaica.library.usyd.edu.au,0.0,39.0,27.0,1.0,6.0,1.0,0.0,1,0,0.0
0,17,0,0,1,yellowsn0w.net,0.0,26.0,14.0,1.0,6.0,1.0,0.0,1,0,0.0
0,0,0,0,1,zgz5b.codesandbox.io,0.0,29.0,20.0,1.0,6.0,1.0,0.0,1,1,1.0
0,287,0,0,1,msi.lms.lt,0.0,22.0,10.0,1.0,6.0,1.0,0.0,1,0,0.0
0,330,0,0,1,sfsl.webs.com,0.0,25.0,13.0,1.0,6.0,1.0,0.0,1,0,0.0
0,31,0,0,1,storageapi.fleek.co,0.0,27.0,19.0,1.0,6.0,1.0,0.0,1,1,1.0
0,0,0,0,1,nur-zitate.info,0.0,27.0,15.0,2.0,6.0,1.0,0.0,1,0,0.0
1,61,0,0,1,allflagsauto.com,0.0,37.0,16.0,1.0,5.0,1.0,0.0,0,1,1.0
0,2,0,0,1,mundoinformal.com,0.0,29.0,17.0,1.0,6.0,1.0,0.0,1,0,0.0
0,62,0,16,1,paintyourhairblue.com,0.0,33.0,21.0,1.0,6.0,1.0,0.0,0,1,0.0
1,0,0,0,1,safirbetgiriss1.blogspot.com,0.0,35.0,28.0,1.0,5.0,1.0,1.0,0,1,1.0
0,53,0,0,1,mms.tucsonhispanicchamber.net,0.0,94.0,29.0,1.0,5.0,1.0,0.0,1,1,1.0
0,38,0,0,1,montaguecontemporary.com,0.0,36.0,24.0,1.0,6.0,1.0,0.0,0,1,0.0
1,20,0,0,1,allaboutdavid.fr,0.0,28.0,16.0,1.0,6.0,1.0,0.0,0,1,0.0
0,0,0,0,1,sp.uscupstate.edu,0.0,29.0,17.0,1.0,6.0,1.0,0.0,1,0,0.0
0,144,0,0,1,travelpura.com,0.0,36.0,14.0,1.0,5.0,1.0,0.0,0,1,1.0
1,52,0,20,1,citrulline.fr,0.0,100.0,13.0,1.0,5.0,1.0,0.0,0,1,1.0
0,26,0,0,1,brothersandcraft.com,0.0,32.0,20.0,1.0,6.0,1.0,1.0,1,1,0.0
0,211,0,0,1,media2.yourdailymedia.com,0.0,37.0,25.0,1.0,6.0,1.0,0.0,1,0,0.0
1,267,0,9,1,unique-finance.com,0.0,30.0,18.0,2.0,5.0,1.0,0.0,0,1,1.0
0,145,0,0,1,sinenomine-pub.com,0.0,30.0,18.0,2.0,6.0,1.0,0.0,1,0,0.0
0,0,0,14,1,pedestal.co.il,0.0,58.0,14.0,1.0,6.0,1.0,0.0,0,1,1.0
0,200,0,0,1,sxtrffrlp.podbean.com,0.0,33.0,21.0,1.0,6.0,1.0,0.0,1,0,0.0
0,158,0,0,1,support-appleld.com.secureupdate.duilawyeryork.com,0.0,100.0,50.0,2.0,6.0,1.0,0.0,1,0,1.0
0,306,0,0,1,go.dallasstars.com,0.0,30.0,18.0,1.0,6.0,1.0,0.0,1,0,0.0
0,282,0,0,1,xc3.xanga.com,0.0,25.0,13.0,1.0,6.0,1.0,0.0,1,0,0.0
0,0,0,0,1,pforzheimerhuette.at,0.0,32.0,20.0,1.0,6.0,1.0,0.0,0,1,0.0
0,94,1,0,1,tutorialgateway.org,0.0,31.0,19.0,1.0,6.0,1.0,0.0,1,1,0.0
0,158,0,0,1,support-appleld.com.secureupdate.duilawyeryork.com,0.0,100.0,50.0,2.0,5.0,1.0,0.0,1,0,1.0
0,246,0,0,1,books1.scholarsportal.info,0.0,38.0,26.0,1.0,6.0,1.0,0.0,1,0,0.0
0,0,0,0,1,pana.trx-world.de,0.0,29.0,17.0,2.0,6.0,1.0,0.0,1,0,0.0
1,190,0,0,1,fr.imsly.com,0.0,100.0,12.0,1.0,5.0,1.0,0.0,0,1,1.0
0,158,0,0,1,support-appleld.com.secureupdate.duilawyeryork.com,0.0,100.0,50.0,2.0,5.0,1.0,0.0,1,0,1.0
0,9,0,0,1,ekl-net.com-ascceesneaas.fxmffc.top,0.0,46.0,35.0,1.0,5.0,1.0,1.0,1,1,1.0
0,0,0,0,1,kranz-apotheke.de,0.0,29.0,17.0,2.0,6.0,1.0,0.0,0,1,0.0
0,11,0,0,1,au-payacoy.accaomaoy.cbvb.top,0.0,43.0,29.0,2.0,5.0,1.0,0.0,1,0,1.0
0,220,0,0,1,fn-international.com,0.0,53.0,20.0,2.0,5.0,1.0,0.0,0,1,1.0
0,0,0,0,1,middlesexchess.blogspot.co.uk,0.0,41.0,29.0,1.0,6.0,1.0,1.0,1,0,0.0
0,0,0,0,1,sapient-flare-279107.df.r.appspot.com,0.0,68.0,37.0,1.0,6.0,1.0,1.0,1,1,1.0
0,72,0,0,1,dad.in-sl.online,0.0,28.0,16.0,2.0,6.0,1.0,0.0,1,0,0.0
0,124,0,0,1,,,,,,,,,0,1,
0,334,0,0,1,albumshaper.sf.net,0.0,30.0,18.0,1.0,6.0,1.0,0.0,1,0,0.0
0,60,0,0,1,peas.dns-cloud.net,0.0,100.0,18.0,2.0,5.0,1.0,0.0,1,1,1.0
1,296,0,0,1,cinderellapageant.com,0.0,33.0,21.0,1.0,6.0,1.0,1.0,0,1,0.0
0,209,0,0,1,danielshipp.com,0.0,27.0,15.0,1.0,6.0,1.0,0.0,0,1,0.0
0,0,0,0,1,industriacuf.blogspot.pt,0.0,36.0,24.0,1.0,6.0,1.0,0.0,1,0,0.0
0,162,0,0,1,teatrobesostri.it,0.0,29.0,17.0,1.0,6.0,1.0,0.0,1,0,0.0
0,95,0,20,1,tekimport.fr,0.0,24.0,12.0,1.0,6.0,1.0,0.0,0,1,0.0
0,0,0,0,1,hbd.just.edu.cn,0.0,27.0,15.0,1.0,6.0,1.0,0.0,1,0,0.0
0,116,0,0,1,ghrdiaperbank.org,0.0,29.0,17.0,1.0,6.0,1.0,0.0,1,0,0.0
0,52,0,11,1,projonmowave.com,0.0,75.0,16.0,2.0,5.0,1.0,0.0,0,1,1.0
0,11,0,0,0,au-pcyncy.acuaaaoaeoy.epmx.top,0.0,44.0,30.0,2.0,5.0,1.0,0.0,1,0,1.0
0,334,0,0,1,monge.univ-mlv.fr,0.0,29.0,17.0,2.0,6.0,1.0,0.0,1,0,0.0
0,0,0,0,1,marklilly.net,0.0,25.0,13.0,1.0,6.0,1.0,0.0,1,0,0.0
1,0,0,0,0,au-pcccy.aceeseaaraocmeoy.acebmv.top,0.0,50.0,36.0,2.0,5.0,1.0,0.0,1,1,1.0
0,158,0,0,0,support-appleld.com.secureupdate.duilawyeryork.com,0.0,100.0,50.0,2.0,6.0,1.0,0.0,1,0,1.0
0,218,0,0,1,medieval-faire.com,0.0,30.0,18.0,2.0,6.0,1.0,0.0,1,1,0.0
0,0,0,0,1,thatsmint.work,0.0,41.0,14.0,2.0,5.0,1.0,0.0,1,0,1.0
0,0,0,0,1,apple-id.siginin.no-idi9983.oasisministries.org.au,0.0,58.0,50.0,1.0,5.0,1.0,0.0,1,0,1.0
1,9,0,0,1,au-pocoy.ausecaem.mpxgvg.top,0.0,42.0,28.0,2.0,5.0,1.0,0.0,1,1,1.0
0,105,1,0,1,climamarket.it,0.0,26.0,14.0,1.0,6.0,1.0,0.0,0,1,0.0
0,271,0,5,1,automa.cz,0.0,21.0,9.0,1.0,6.0,1.0,0.0,0,1,0.0
1,18,0,0,1,businessbermuda.org,0.0,38.0,19.0,1.0,5.0,1.0,0.0,1,1,1.0
0,246,0,0,1,siskoid.com,0.0,23.0,11.0,1.0,6.0,1.0,0.0,1,0,0.0
0,0,0,0,1,jgxy.sdau.edu.cn,0.0,28.0,16.0,1.0,6.0,1.0,0.0,1,0,0.0
0,9,0,0,1,giangua.dev.digiprojects.top,1.0,68.0,28.0,1.0,6.0,1.0,0.0,1,0,1.0
0,0,0,0,1,client-webhook-dot-qp-keybenefit-rrva-2020-04.uc.r.appspot.com,0.0,71.0,50.0,1.0,6.0,1.0,1.0,1,1,1.0
0,11,0,0,1,au-pcyacny.accaomaoy.kvvq.top,0.0,43.0,29.0,2.0,5.0,1.0,0.0,1,0,1.0
1,275,0,19,1,billingsmontanarealestate.com,0.0,52.0,29.0,1.0,5.0,1.0,0.0,0,1,1.0
0,11,0,0,0,au-poyacy.aeceaomaoy.hfmu.top,0.0,43.0,29.0,2.0,5.0,1.0,1.0,1,0,1.0
1,9,0,0,0,au-pacny.aeseceaom.bhijai.top,0.0,43.0,29.0,2.0,5.0,1.0,0.0,1,1,1.0
0,158,0,0,1,secureupdate.appleld.com.duilawyeryork.com,0.0,68.0,42.0,1.0,5.0,1.0,0.0,1,0,1.0
0,35,0,0,1,gradshower.com,0.0,100.0,14.0,2.0,5.0,1.0,0.0,1,1,1.0
1,78,0,0,1,nicholsforidaho.com,0.0,31.0,19.0,1.0,6.0,1.0,0.0,1,1,0.0
0,0,0,0,1,happy-dealstoday.blogspot.com,0.0,38.0,29.0,2.0,6.0,1.0,1.0,0,1,1.0
0,241,0,0,1,selectourfuture.org,0.0,31.0,19.0,1.0,6.0,1.0,0.0,1,1,0.0
0,31,0,0,1,storageapi.fleek.co,0.0,27.0,19.0,1.0,6.0,1.0,0.0,1,1,1.0
0,0,0,0,1,billingservice-ee.com,0.0,49.0,21.0,2.0,6.0,1.0,0.0,1,0,1.0
0,11,0,0,1,au-payccy.acsearaameoy.cuch.top,0.0,45.0,31.0,2.0,5.0,1.0,0.0,1,0,1.0
0,31,0,0,1,storageapi.fleek.co,0.0,27.0,19.0,1.0,6.0,1.0,0.0,1,1,1.0
0,83,0,0,1,edusaacademy.org,0.0,28.0,16.0,1.0,6.0,1.0,0.0,1,1,0.0
1,291,0,0,1,dixonusa.com,0.0,24.0,12.0,1.0,6.0,1.0,0.0,0,1,0.0
0,9,0,0,1,ekl-net.com-asoceeeesas.dwkxch.top,0.0,45.0,34.0,1.0,5.0,1.0,1.0,1,1,1.0
0,306,0,0,1,rais.dk,0.0,19.0,7.0,1.0,6.0,1.0,0.0,1,0,0.0
0,0,0,0,1,storage.googleapis.com,0.0,44.0,22.0,1.0,6.0,1.0,0.0,1,1,1.0
0,88,1,0,1,visa-egypt.com,0.0,26.0,14.0,2.0,6.0,1.0,1.0,1,1,0.0
0,63,0,4,1,fairilyused.com,0.0,100.0,15.0,1.0,6.0,1.0,0.0,0,1,1.0
0,10,0,0,1,ekl-net.com-asoceeeeeaas.faokuk.top,0.0,46.0,35.0,1.0,5.0,1.0,1.0,1,1,1.0
0,0,0,0,1,peparena.world,0.0,26.0,14.0,1.0,5.0,1.0,0.0,1,0,1.0
0,260,0,0,1,asodesinco.webcindario.com,0.0,54.0,26.0,1.0,5.0,1.0,0.0,0,1,1.0
0,31,0,0,1,storageapi.fleek.co,0.0,27.0,19.0,1.0,6.0,1.0,0.0,1,1,1.0
0,159,0,0,1,parkgrandlondon.com,0.0,31.0,19.0,1.0,6.0,1.0,0.0,0,1,0.0
0,165,0,0,1,kupony.allegro.secfence.lesavik.net,0.0,42.0,35.0,1.0,5.0,1.0,0.0,1,0,1.0
0,170,0,0,1,liquidwireless.com,0.0,30.0,18.0,1.0,6.0,1.0,0.0,1,0,0.0
0,0,0,0,1,paypal-verification.applmanager.com,0.0,75.0,35.0,1.0,5.0,1.0,0.0,1,0,1.0
0,31,0,0,1,storageapi.fleek.co,0.0,27.0,19.0,1.0,6.0,1.0,0.0,1,1,1.0
1,201,0,0,1,whydoesntgodhealamputees.com,0.0,48.0,28.0,1.0,5.0,1.0,0.0,1,1,1.0
0,201,0,0,1,highscoremovie.com,0.0,30.0,18.0,1.0,6.0,1.0,0.0,1,0,0.0
0,73,0,0,1,rastreomoderno.com,0.0,56.0,18.0,2.0,5.0,1.0,0.0,1,0,1.0
0,3,0,0,1,impotspublicservice.com,0.0,80.0,23.0,1.0,6.0,1.0,0.0,0,1,1.0
1,0,0,0,1,architext.co.il,0.0,27.0,15.0,1.0,6.0,1.0,1.0,0,1,0.0
0,111,0,0,1,apparat-c.com,0.0,25.0,13.0,2.0,6.0,1.0,0.0,1,0,0.0
1,55,0,0,1,emilycarian.com,0.0,27.0,15.0,1.0,6.0,1.0,0.0,0,1,0.0
0,11,0,0,1,ekl-net.com-asoceesnesas.vcuu.top,0.0,44.0,33.0,1.0,5.0,1.0,1.0,1,1,1.0
1,173,0,0,1,ofenbinder.com,0.0,64.0,14.0,1.0,5.0,1.0,0.0,0,1,1.0
0,0,0,0,1,truegospelzone.com.ng,0.0,33.0,21.0,1.0,6.0,1.0,0.0,1,0,0.0
1,102,0,0,1,courgeon-immobilier.fr,0.0,98.0,22.0,1.0,5.0,1.0,0.0,0,1,1.0
0,0,0,0,1,kurobuta-ajito.jp,0.0,29.0,17.0,2.0,6.0,1.0,0.0,1,0,0.0
0,0,0,0,1,hotcupoflove.com,0.0,28.0,16.0,1.0,6.0,1.0,0.0,1,0,0.0
0,159,0,0,1,wildwoodsaloon.com,0.0,30.0,18.0,1.0,6.0,1.0,0.0,0,1,0.0
1,0,0,0,1,ubikgroup.co,0.0,24.0,12.0,1.0,6.0,1.0,0.0,0,1,0.0
0,65,0,0,1,reagan.dk,0.0,21.0,9.0,1.0,6.0,1.0,0.0,1,0,0.0
0,0,0,0,1,newyork-un.mae.lu,0.0,29.0,17.0,2.0,6.0,1.0,0.0,1,0,0.0
0,109,0,0,1,operationhappyhome.com,0.0,34.0,22.0,1.0,6.0,1.0,0.0,1,0,0.0
0,15,0,0,1,urb7.com,0.0,100.0,8.0,1.0,6.0,1.0,0.0,1,0,1.0
0,111,0,0,1,coffylaw.com,0.0,24.0,12.0,1.0,6.0,1.0,0.0,0,1,0.0
1,9,0,0,0,au-pacey.ausesaom.gqcdxs.top,0.0,42.0,28.0,2.0,5.0,1.0,0.0,1,1,1.0
0,158,0,0,1,secureupdate.appleld.com.duilawyeryork.com,0.0,68.0,42.0,1.0,5.0,1.0,0.0,1,0,1.0
0,194,0,0,1,order.uprintinvitations.com,0.0,39.0,27.0,1.0,6.0,1.0,0.0,1,0,0.0
0,161,0,0,1,indiebandsblog.com,0.0,30.0,18.0,1.0,6.0,1.0,0.0,1,0,0.0
0,31,0,0,1,storageapi.fleek.co,0.0,27.0,19.0,1.0,6.0,1.0,0.0,1,1,1.0
1,211,0,0,1,numberyourdays.com,0.0,30.0,18.0,1.0,6.0,1.0,0.0,0,1,0.0
0,11,0,0,1,eki-net.con-aesceeeeesoas.gvjm.top,0.0,45.0,34.0,1.0,5.0,1.0,1.0,1,1,1.0
0,209,0,0,1,uclubtampa.com,0.0,26.0,14.0,1.0,6.0,1.0,0.0,0,1,0.0
0,211,0,1,1,hms-vengeance.co.uk,0.0,31.0,19.0,2.0,6.0,1.0,0.0,1,1,0.0
0,201,0,0,1,mediatheque.ville-guingamp.fr,0.0,41.0,29.0,2.0,6.0,1.0,0.0,1,0,0.0
1,220,0,0,1,barmouthwalkingfestival.co.uk,0.0,41.0,29.0,1.0,6.0,1.0,0.0,0,1,0.0
0,278,0,0,1,henrygeorgeschool.org,0.0,33.0,21.0,1.0,6.0,1.0,0.0,1,0,0.0
0,0,0,0,1,aggiornareprofilonline.com,0.0,44.0,26.0,1.0,6.0,1.0,0.0,1,0,1.0
0,205,0,0,1,manoj.vadakkan.org,0.0,30.0,18.0,1.0,6.0,1.0,0.0,1,0,0.0
1,160,0,0,1,vipluxuryhair.com,0.0,29.0,17.0,1.0,6.0,1.0,0.0,0,1,0.0
0,174,0,0,1,barbaramaylaw.com,0.0,29.0,17.0,1.0,6.0,1.0,0.0,1,0,0.0
1,83,0,0,1,alavida.co,0.0,22.0,10.0,1.0,6.0,1.0,0.0,1,1,0.0
0,117,0,0,1,raesewsart.com,0.0,36.0,14.0,1.0,5.0,1.0,1.0,1,1,1.0
0,137,0,0,1,derfeltfuneralhomes.com,0.0,35.0,23.0,1.0,6.0,1.0,0.0,0,1,0.0
1,216,0,0,1,foxproject.org.uk,0.0,29.0,17.0,1.0,6.0,1.0,0.0,0,1,0.0
0,132,0,0,1,ourwarwickshire.org.uk,0.0,34.0,22.0,1.0,6.0,1.0,0.0,0,1,0.0
1,176,0,0,1,winegrapes.org,0.0,26.0,14.0,1.0,6.0,1.0,0.0,0,1,0.0
0,226,0,0,1,madisonartsbarn.org,0.0,31.0,19.0,1.0,6.0,1.0,0.0,0,1,0.0
0,92,0,18,1,masterclimaespecialistas.com.br,0.0,76.0,31.0,2.0,6.0,1.0,0.0,0,1,1.0
0,158,0,0,1,support-appleld.com.secureupdate.duilawyeryork.com,0.0,100.0,50.0,2.0,5.0,1.0,0.0,1,0,1.0
0,40,0,0,1,dalgiardino.com,0.0,27.0,15.0,1.0,6.0,1.0,0.0,1,0,0.0
0,95,0,20,1,kallistogaiapress.org,0.0,33.0,21.0,1.0,6.0,1.0,0.0,1,1,0.0
0,101,0,0,1,gioielleriaroberti.it,0.0,46.0,21.0,1.0,5.0,1.0,0.0,1,1,1.0
1,187,0,0,1,floraorganicadesigns.com,0.0,36.0,24.0,1.0,6.0,1.0,0.0,0,1,0.0
1,289,0,0,1,moodle.ncirl.ie,0.0,39.0,15.0,1.0,6.0,1.0,0.0,0,1,1.0
0,0,0,0,1,emsail-live.com.ng,0.0,52.0,18.0,2.0,6.0,1.0,0.0,1,0,1.0
1,0,0,0,1,hostpoint-admin-panel52358.web65.s177.goserver.host,0.0,79.0,50.0,1.0,5.0,1.0,0.0,1,1,1.0
0,106,0,0,1,cerealoffers.com,0.0,28.0,16.0,1.0,6.0,1.0,0.0,1,0,0.0
0,200,0,0,1,sportsdepot.fr,0.0,26.0,14.0,1.0,6.0,1.0,0.0,1,0,0.0
0,77,0,0,1,opretretopoptk.000webhostapp.com,0.0,64.0,32.0,1.0,5.0,1.0,0.0,0,1,1.0
1,0,0,0,1,zfk-bb.de,0.0,21.0,9.0,2.0,6.0,1.0,0.0,0,1,0.0
0,252,0,0,1,werfbhiuwe.myddns.com,0.0,100.0,21.0,2.0,5.0,1.0,0.0,1,0,1.0
0,287,0,0,1,rousse.net,0.0,22.0,10.0,1.0,6.0,1.0,0.0,1,0,0.0
0,220,0,0,1,divinefloral.com,0.0,28.0,16.0,1.0,6.0,1.0,0.0,0,1,0.0
0,0,0,0,1,giay.gov.ye,0.0,23.0,11.0,1.0,6.0,1.0,0.0,1,0,0.0
0,0,0,12,1,vtennis.vn,0.0,57.0,10.0,1.0,5.0,1.0,0.0,0,1,1.0
1,28,0,0,1,diegom-store.com,0.0,28.0,16.0,2.0,6.0,1.0,0.0,0,1,0.0
0,220,0,0,1,jiwei.gov.cn,0.0,24.0,12.0,1.0,6.0,1.0,0.0,1,0,0.0
0,130,0,10,1,tenorsaxindex.info,0.0,30.0,18.0,1.0,6.0,1.0,0.0,0,1,0.0
1,203,0,4,1,tommyleung.com,0.0,26.0,14.0,1.0,6.0,1.0,0.0,1,1,0.0
0,0,0,0,1,celtabets.blogspot.com,0.0,31.0,22.0,1.0,6.0,1.0,1.0,0,1,1.0
0,0,0,0,1,edu-src.msu.ac.th,0.0,86.0,17.0,1.0,6.0,1.0,0.0,1,0,1.0
0,77,0,0,1,prukia.000webhostapp.com,0.0,32.0,24.0,1.0,5.0,1.0,0.0,0,1,1.0
0,9,0,0,1,au-paacny.aueccaaomceoy.yrwtop.top,0.0,48.0,34.0,2.0,5.0,1.0,0.0,1,0,1.0
0,63,0,0,1,www-article-com-blog.exactdn.com,0.0,44.0,32.0,1.0,6.0,1.0,0.0,1,0,0.0
0,112,0,0,1,susanmichaelbarrett.com,0.0,35.0,23.0,1.0,6.0,1.0,1.0,1,0,0.0
1,9,0,0,0,au-pocay.aeauceaom.otwtfq.top,0.0,43.0,29.0,2.0,5.0,1.0,0.0,1,1,1.0
0,78,0,0,1,m-pa.it,0.0,56.0,7.0,2.0,5.0,1.0,0.0,1,1,1.0
1,134,0,0,1,i-m.mx,0.0,37.0,6.0,2.0,5.0,1.0,0.0,0,1,1.0
1,58,0,0,1,pathwayproject.ca,0.0,29.0,17.0,1.0,6.0,1.0,0.0,0,1,0.0
1,0,0,0,1,rental-station.jp,0.0,29.0,17.0,2.0,6.0,1.0,0.0,0,1,0.0
0,7,0,0,1,spislandbreeze.com,0.0,30.0,18.0,1.0,6.0,1.0,0.0,1,0,0.0
0,23,0,0,1,sekabetr.com,0.0,24.0,12.0,1.0,6.0,1.0,0.0,1,1,0.0
0,31,0,0,1,storageapi.fleek.co,0.0,27.0,19.0,1.0,6.0,1.0,0.0,1,1,1.0
0,191,0,0,1,wall-e.com,0.0,22.0,10.0,2.0,6.0,1.0,0.0,1,0,0.0
0,73,0,0,1,houseoftiresbcs.com,0.0,45.0,19.0,1.0,5.0,1.0,0.0,1,1,1.0
0,140,0,0,1,emmacane.com,0.0,24.0,12.0,1.0,6.0,1.0,0.0,1,1,0.0
0,91,0,0,1,leoferres.info,0.0,26.0,14.0,1.0,6.0,1.0,0.0,1,1,0.0
0,0,0,0,1,library.ufl.edu,0.0,27.0,15.0,1.0,6.0,1.0,0.0,1,1,0.0
0,214,0,0,1,professorgizzi.org,0.0,51.0,18.0,1.0,5.0,1.0,0.0,0,1,1.0
